ID,Name,Location,Community,Function,Roof Type,Storeys,Building Height,Ground Surface Area
DEBY_LOD2_4863354,DEBYvAAAAABSlA91,1000,09162000,31001_9998,3100,6,23.39,201.175
DEBY_LOD2_4863355,DEBYvAAAAABSlBBC,1000,09162000,31001_9998,3100,6,23.4,201.925
DEBY_LOD2_4863356,DEBYvAAAAABSlArA,1000,09162000,31001_9998,3100,6,23.45,223.216
DEBY_LOD2_4863361,DEBYvAAAAABSk6br,1000,09162000,31001_9998,3400,,27.03,588.634
DEBY_LOD2_4863415,DEBYvAAAAABUE2gY,1000,09162000,31001_1000,3100,5,18.466,1843.698
DEBY_LOD2_4863418,DEBYvAAAAABUDx7r,1000,09162000,31001_9998,3400,4,16.04,284.528
DEBY_LOD2_4863422,DEBYvAAAAABUDx3L,1000,09162000,31001_1000,3100,5,19.27,271.360
DEBY_LOD2_4863423,DEBYvAAAAABUEfuw,1000,09162000,31001_1000,3100,4,19.466,231.034
DEBY_LOD2_4863424,DEBYvAAAAABUEfr1,1000,09162000,31001_1000,3200,4,18.5,227.791
DEBY_LOD2_4863425,DEBYvAAAAABUEfo5,1000,09162000,31001_1000,3100,4,17.48,198.823
DEBY_LOD2_4863426,DEBYvAAAAABUEfmK,1000,09162000,31001_1000,3100,4,17.824,200.479
DEBY_LOD2_4863437,DEBYvAAAAABUEfad,1000,09162000,31001_1000,1000,2,6.906,83.527
DEBY_LOD2_4863438,DEBYvAAAAABUEfYq,1000,09162000,31001_1000,3100,,17.394,186.654
DEBY_LOD2_4863439,DEBYvAAAAABUEfa1,1000,09162000,31001_1000,3100,5,21.281,246.627
DEBY_LOD2_4863441,DEBYvAAAAABUEfXe,1000,09162000,31001_9998,3100,5,22.726,306.789
DEBY_LOD2_4863442,DEBYvAAAAABUEfTX,1000,09162000,31001_1000,1000,5,22.671,553.570
DEBY_LOD2_4863448,DEBYvAAAAABUEgTs,1000,09162000,31001_2000,3100,5,18.952,347.950
DEBY_LOD2_4863449,DEBYvAAAAABUEgSe,1000,09162000,31001_9998,3100,6,18.64,254.293
DEBY_LOD2_4863450,DEBYvAAAAABUEgSF,1000,09162000,31001_1000,3100,6,22.122,218.958
DEBY_LOD2_4863451,DEBYvAAAAABUEgTj,1000,09162000,31001_1000,1000,3,11.353,106.174
DEBY_LOD2_4863452,DEBYvAAAAABUEgXW,1000,09162000,31001_9998,3400,6,18.89,487.530
DEBY_LOD2_4863453,DEBYvAAAAABUEgWm,1000,09162000,31001_9998,1000,6,17.75,397.639
DEBY_LOD2_4863473,DEBYvAAAAABUEfr9,1000,09162000,31001_9998,3100,6,25.79,365.055
DEBY_LOD2_4863475,DEBYvAAAAABUEfoC,1000,09162000,31001_9998,1000,5,16.144,240.192
DEBY_LOD2_4863476,DEBYvAAAAABUEfpE,1000,09162000,31001_9998,3100,4,22.31,175.805
DEBY_LOD2_4863477,DEBYvAAAAABUEfmt,1000,09162000,31001_9998,1000,6,18.742,601.757
DEBY_LOD2_4863478,DEBYvAAAAABUEfmb,1000,09162000,31001_9998,1000,5,15.7,115.101
DEBY_LOD2_4863479,DEBYvAAAAABUEflL,1000,09162000,31001_9998,3100,7,22.67,176.283
DEBY_LOD2_4863480,DEBYvAAAAABUEfja,1000,09162000,31001_9998,3100,4,18.42,351.410
DEBY_LOD2_4863481,DEBYvAAAAABUEfgs,1000,09162000,31001_9998,1000,1,20.79,49.721
DEBY_LOD2_4863482,DEBYvAAAAABUEfdD,1000,09162000,31001_9998,3200,7,27.781,501.381
DEBY_LOD2_4863483,DEBYvAAAAABUEfc5,1000,09162000,31001_9998,1000,1,4.474,61.936
DEBY_LOD2_4863484,DEBYvAAAAABSlPwG,1000,09162000,31001_9998,1000,4,28.491,490.089
DEBY_LOD2_4863490,DEBYvAAAAABSlQYj,1000,09162000,31001_1000,1000,6,24.56,476.818
DEBY_LOD2_4863491,DEBYvAAAAABSlQSd,1000,09162000,31001_9998,1000,,5.835,172.859
DEBY_LOD2_4863492,DEBYvAAAAABSlQSF,1000,09162000,31001_9998,1000,7,28.44,302.264
DEBY_LOD2_4863493,DEBYvAAAAABSlQRx,1000,09162000,31001_9998,1000,5,30.297,541.930
DEBY_LOD2_4863494,DEBYvAAAAABUEgQw,1000,09162000,31001_2000,2100,4,22.232,420.903
DEBY_LOD2_4864059,DEBYvAAAAABUFNac,1000,09162000,31001_1000,3200,4,23.092,278.981
DEBY_LOD2_4864060,DEBYvAAAAABUFNbT,1000,09162000,31001_1000,3200,6,23.07,347.092
DEBY_LOD2_4864061,DEBYvAAAAABUFNkw,1000,09162000,31001_1000,3400,4,19.01,369.380
DEBY_LOD2_4864064,DEBYvAAAAABUFNP1,1000,09162000,31001_1000,1000,4,20.08,307.801
DEBY_LOD2_4864068,DEBYvAAAAABUFPVa,1000,09162000,31001_1000,3100,4,21.3,391.919
DEBY_LOD2_4864069,DEBYvAAAAABUFPSU,1000,09162000,31001_1000,3100,3,20.83,341.817
DEBY_LOD2_4864070,DEBYvAAAAABUFPRp,1000,09162000,31001_1000,3500,,22.55,69.283
DEBY_LOD2_4864071,DEBYvAAAAABUFPN1,1000,09162000,31001_1000,3200,3,22.92,368.320
DEBY_LOD2_4864111,DEBYvAAAAABSk6ji,1000,09162000,31001_2000,1000,,3.979,150.382
DEBY_LOD2_4864143,DEBYvAAAAABSk5eV,1000,09162000,31001_2000,1000,,8.998,30.145
DEBY_LOD2_4864149,DEBYvAAAAABSlLq8,1000,09162000,31001_2000,1000,,8.803,12.543
DEBY_LOD2_4864170,DEBYvAAAAABUDx6m,1000,09162000,31001_2000,1000,,3.253,18.974
DEBY_LOD2_4864174,DEBYvAAAAABUEfuS,1000,09162000,31001_2000,3100,,3.019,26.990
DEBY_LOD2_4864175,DEBYvAAAAABUEfp6,1000,09162000,31001_2000,2100,,7.845,37.664
DEBY_LOD2_4864176,DEBYvAAAAABUEfps,1000,09162000,31001_2000,2100,,8.044,44.432
DEBY_LOD2_4864178,DEBYvAAAAABUEfnP,1000,09162000,31001_2000,1000,,3.045,10.466
DEBY_LOD2_4864183,DEBYvAAAAABUEgR2,1000,09162000,31001_2000,1000,,2.453,66.074
DEBY_LOD2_4864191,DEBYvAAAAABUEfb2,1000,09162000,31001_2000,1000,,2.692,43.494
DEBY_LOD2_4864192,DEBYvAAAAABUEfd6,1000,09162000,31001_2000,1000,,2.713,48.883
DEBY_LOD2_4864194,DEBYvAAAAABSlQTP,1000,09162000,31001_2000,1000,,3.923,33.729
DEBY_LOD2_4864473,DEBYvAAAAABUFNZQ,1000,09162000,31001_2000,1000,,6.47,130.638
DEBY_LOD2_4864474,DEBYvAAAAABUFNZm,1000,09162000,31001_2463,1000,,3.806,173.635
DEBY_LOD2_4864475,DEBYvAAAAABUFNbx,1000,09162000,31001_2000,2100,,7.341,87.353
DEBY_LOD2_4864476,DEBYvAAAAABUFNkU,1000,09162000,31001_2000,1000,2,8.595,46.790
DEBY_LOD2_4864477,DEBYvAAAAABUFNMj,1000,09162000,31001_2000,2100,1,4.19,31.564
DEBY_LOD2_4864481,DEBYvAAAAABUFNWe,1000,09162000,31001_2000,1000,,17.02,25.060
DEBY_LOD2_4864780,DEBYvAAAAABSlJL4,1000,09162000,31001_1000,1000,6,17.15,241.581
DEBY_LOD2_4864781,DEBYvAAAAABSlJM5,1000,09162000,31001_1000,1000,5,14.738,295.950
DEBY_LOD2_4864782,DEBYvAAAAABSlJML,1000,09162000,31001_2000,3100,7,24.65,380.450
DEBY_LOD2_4864784,DEBYvAAAAABSlJBs,1000,09162000,31001_1000,3100,4,18.19,187.983
DEBY_LOD2_4864785,DEBYvAAAAABSlJDo,1000,09162000,31001_1000,3100,4,16.434,78.570
DEBY_LOD2_4864786,DEBYvAAAAABSlJFr,1000,09162000,31001_1000,3200,4,23.86,297.665
DEBY_LOD2_4864820,DEBYvAAAAABSlJ8j,1000,09162000,31001_9998,1000,3,29.1,186.143
DEBY_LOD2_4864844,DEBYvAAAAABSk9LU,1000,09162000,31001_9998,3200,,24.309,833.018
DEBY_LOD2_4865312,DEBYvAAAAABSk9Nd,1000,09162000,31001_9998,3100,,24.73,1198.514
DEBY_LOD2_4865453,DEBYvAAAAABSlHqo,1000,09162000,31001_2000,1000,,7.884,187.110
DEBY_LOD2_4865454,DEBYvAAAAABSlHpq,1000,09162000,31001_2000,1000,,4.532,78.330
DEBY_LOD2_4903794,DEBYvAAAAABTzHm6,1000,09162000,31001_9998,3100,5,30.047,609.135
DEBY_LOD2_4903795,DEBYvAAAAABTzI8N,1000,09162000,31001_9998,2100,1,10.96,115.418
DEBY_LOD2_4903796,DEBYvAAAAABTzHGN,1000,09162000,31001_9998,1000,7,28.699,1782.536
DEBY_LOD2_4903797,DEBYvAAAAABTzHFL,1000,09162000,31001_9998,1000,4,19.547,102.755
DEBY_LOD2_4903798,DEBYvAAAAABTzHFZ,1000,09162000,31001_9998,1000,1,7.72,388.358
DEBY_LOD2_4903799,DEBYvAAAAABTzHip,1000,09162000,31001_9998,2100,7,28.34,243.251
DEBY_LOD2_4903800,DEBYvAAAAABTzHhW,1000,09162000,31001_9998,3100,4,24.278,261.328
DEBY_LOD2_4903801,DEBYvAAAAABTzHeT,1000,09162000,31001_9998,3100,6,22.961,359.162
DEBY_LOD2_4903802,DEBYvAAAAABTzHcL,1000,09162000,31001_9998,3100,5,22.69,212.825
DEBY_LOD2_4903804,DEBYvAAAAABTzHW1,1000,09162000,31001_9998,3100,6,22.49,412.015
DEBY_LOD2_4903805,DEBYvAAAAABTzHUG,1000,09162000,31001_9998,3100,5,23.163,233.969
DEBY_LOD2_4903806,DEBYvAAAAABTzHRO,1000,09162000,31001_3041,1000,,9.937,178.556
DEBY_LOD2_4903807,DEBYvAAAAABTzIAN,1000,09162000,31001_1000,2100,1,9.279,63.403
DEBY_LOD2_4903808,DEBYvAAAAABTzH24,1000,09162000,31001_9998,2100,5,22.465,77.740
DEBY_LOD2_4903809,DEBYvAAAAABTzH39,1000,09162000,31001_9998,3100,6,22.459,382.603
DEBY_LOD2_4903810,DEBYvAAAAABTzH4S,1000,09162000,31001_9998,3100,5,23.073,386.677
DEBY_LOD2_4903811,DEBYvAAAAABTzH14,1000,09162000,31001_9998,1000,3,15.315,153.102
DEBY_LOD2_4903812,DEBYvAAAAABTy3Mo,1000,09162000,31001_9998,3200,,27.913,396.080
DEBY_LOD2_4903813,DEBYvAAAAABTy3Iz,1000,09162000,31001_9998,3200,4,28.297,973.729
DEBY_LOD2_4903814,DEBYvAAAAABTy26E,1000,09162000,31001_9998,2100,2,11.43,66.994
DEBY_LOD2_4903815,DEBYvAAAAABTy25E,1000,09162000,31001_9998,3100,2,15.661,226.805
DEBY_LOD2_4903816,DEBYvAAAAABTy212,1000,09162000,31001_9998,3100,7,29.249,332.935
DEBY_LOD2_4903817,DEBYvAAAAABTy218,1000,09162000,31001_9998,2100,5,24.974,41.962
DEBY_LOD2_4903819,DEBYvAAAAABTywgh,1000,09162000,31001_9998,3100,7,26.139,304.840
DEBY_LOD2_4903820,DEBYvAAAAABTywgz,1000,09162000,31001_9998,3100,7,26.657,276.845
DEBY_LOD2_4903821,DEBYvAAAAABTywkp,1000,09162000,31001_9998,1000,6,21.8,342.206
DEBY_LOD2_4903835,DEBYvAAAAABUFQcG,1000,09162000,31001_1000,3200,3,21.866,231.688
DEBY_LOD2_4903838,DEBYvAAAAABUFOQd,1000,09162000,31001_9998,3600,3,22.9,361.128
DEBY_LOD2_4903839,DEBYvAAAAABUFOZT,1000,09162000,31001_9998,1000,1,5.371,87.817
DEBY_LOD2_4903840,DEBYvAAAAABUFOZ0,1000,09162000,31001_9998,3200,4,16.343,191.925
DEBY_LOD2_4903841,DEBYvAAAAABUFOPN,1000,09162000,31001_1000,1000,5,19.896,343.929
DEBY_LOD2_4903842,DEBYvAAAAABUFNnx,1000,09162000,31001_1000,3200,4,20.78,277.927
DEBY_LOD2_4903843,DEBYvAAAAABUFNWs,1000,09162000,31001_1000,3200,4,19.66,547.079
DEBY_LOD2_4903882,DEBYvAAAAABUFPQy,1000,09162000,31001_3051,1000,4,25.63,2251.930
DEBY_LOD2_4903884,DEBYvAAAAABUFPM7,1000,09162000,31001_3051,3100,3,22.838,1420.259
DEBY_LOD2_4903891,DEBYvAAAAABUECLr,1000,09162000,31001_9998,3100,5,16.983,298.576
DEBY_LOD2_4903901,DEBYvAAAAABUECBs,1000,09162000,31001_9998,1000,3,22.16,446.271
DEBY_LOD2_4903905,DEBYvAAAAABUEDFC,1000,09162000,31001_9998,3100,4,21.029,325.079
DEBY_LOD2_4903906,DEBYvAAAAABUEDGF,1000,09162000,31001_9998,2100,2,18.866,45.229
DEBY_LOD2_4903907,DEBYvAAAAABUEDFD,1000,09162000,31001_9998,3200,2,9.169,130.212
DEBY_LOD2_4903908,DEBYvAAAAABUEDFv,1000,09162000,31001_1000,3100,4,20.78,342.328
DEBY_LOD2_4903916,DEBYvAAAAABUEC2V,1000,09162000,31001_1000,3100,3,19.236,467.894
DEBY_LOD2_4903917,DEBYvAAAAABUECw1,1000,09162000,31001_3020,3400,3,27.09,1492.207
DEBY_LOD2_4903918,DEBYvAAAAABUECi4,1000,09162000,31001_3020,1000,,3.488,59.754
DEBY_LOD2_4903919,DEBYvAAAAABUECjj,1000,09162000,31001_3020,1000,2,7.662,171.661
DEBY_LOD2_4903920,DEBYvAAAAABUECkV,1000,09162000,31001_3020,1000,1,10.96,363.988
DEBY_LOD2_4903921,DEBYvAAAAABUEC5w,1000,09162000,31001_3020,3200,4,17.31,481.314
DEBY_LOD2_4903922,DEBYvAAAAABUECfQ,1000,09162000,31001_1000,2100,3,22.73,304.862
DEBY_LOD2_4903923,DEBYvAAAAABUECf4,1000,09162000,31001_1000,3200,1,8.739,80.616
DEBY_LOD2_4903924,DEBYvAAAAABUECeR,1000,09162000,31001_1000,2100,3,22.16,296.545
DEBY_LOD2_4903925,DEBYvAAAAABUECsW,1000,09162000,31001_1000,3200,3,21.47,482.514
DEBY_LOD2_4903926,DEBYvAAAAABUEClv,1000,09162000,31001_3000,3200,3,22.08,339.668
DEBY_LOD2_4903927,DEBYvAAAAABUECYq,1000,09162000,31001_1000,3100,3,21.83,371.093
DEBY_LOD2_4903928,DEBYvAAAAABUECRf,1000,09162000,31001_1000,3100,5,22.542,659.373
DEBY_LOD2_4903930,DEBYvAAAAABUECJg,1000,09162000,31001_1000,3200,4,20.05,299.936
DEBY_LOD2_4903931,DEBYvAAAAABUECHZ,1000,09162000,31001_1000,1000,3,8.542,70.279
DEBY_LOD2_4903932,DEBYvAAAAABUECG9,1000,09162000,31001_2000,1000,5,20.408,653.780
DEBY_LOD2_4903933,DEBYvAAAAABUECL6,1000,09162000,31001_1000,3200,5,17.466,445.151
DEBY_LOD2_4903934,DEBYvAAAAABUECKK,1000,09162000,31001_9998,1000,1,6.189,98.776
DEBY_LOD2_4903935,DEBYvAAAAABUECLJ,1000,09162000,31001_9998,3200,6,23.33,339.344
DEBY_LOD2_4903936,DEBYvAAAAABUECLY,1000,09162000,31001_1000,3200,3,23.24,316.532
DEBY_LOD2_4903937,DEBYvAAAAABUECNy,1000,09162000,31001_1000,3200,5,20.69,374.755
DEBY_LOD2_4903938,DEBYvAAAAABUECOr,1000,09162000,31001_1000,3100,3,20.576,402.599
DEBY_LOD2_4903939,DEBYvAAAAABUEB8y,1000,09162000,31001_1000,3100,4,21.572,476.449
DEBY_LOD2_4903940,DEBYvAAAAABUECBg,1000,09162000,31001_1000,3200,4,20.622,188.051
DEBY_LOD2_4903941,DEBYvAAAAABUECBF,1000,09162000,31001_1000,3200,4,15.698,177.138
DEBY_LOD2_4903942,DEBYvAAAAABUEDC7,1000,09162000,31001_9998,3100,5,19.759,334.283
DEBY_LOD2_4903943,DEBYvAAAAABUEDDv,1000,09162000,31001_1000,2100,4,19.36,317.277
DEBY_LOD2_4903944,DEBYvAAAAABUEDJx,1000,09162000,31001_1000,3200,3,18.31,637.215
DEBY_LOD2_4903945,DEBYvAAAAABUEDKy,1000,09162000,31001_1000,3100,5,17.305,324.246
DEBY_LOD2_4903946,DEBYvAAAAABUEDIZ,1000,09162000,31001_1000,3200,4,20.227,216.277
DEBY_LOD2_4903947,DEBYvAAAAABUEDIe,1000,09162000,31001_1000,3200,4,20.409,229.939
DEBY_LOD2_4903948,DEBYvAAAAABUEC35,1000,09162000,31001_1000,3100,3,18.68,333.676
DEBY_LOD2_4903949,DEBYvAAAAABUEC2j,1000,09162000,31001_3020,3200,3,17.633,260.916
DEBY_LOD2_4903952,DEBYvAAAAABUECoe,1000,09162000,31001_3051,1000,2,8.604,108.303
DEBY_LOD2_4903953,DEBYvAAAAABUECrN,1000,09162000,31001_3051,1000,1,11.4,84.153
DEBY_LOD2_4903954,DEBYvAAAAABUECn2,1000,09162000,31001_3051,1000,1,11.33,85.814
DEBY_LOD2_4903955,DEBYvAAAAABUECZX,1000,09162000,31001_3051,3100,3,21.714,2548.870
DEBY_LOD2_4903956,DEBYvAAAAABUEBqV,1000,09162000,31001_3051,3700,2,25.28,404.166
DEBY_LOD2_4903957,DEBYvAAAAABUEBwV,1000,09162000,31001_3051,1000,1,11.22,84.205
DEBY_LOD2_4903958,DEBYvAAAAABUEBr3,1000,09162000,31001_3051,1000,1,11.308,83.272
DEBY_LOD2_4903959,DEBYvAAAAABUEByA,1000,09162000,31001_3051,1000,1,11.327,89.200
DEBY_LOD2_4903960,DEBYvAAAAABUEBmb,1000,09162000,31001_9998,3200,6,24.649,272.870
DEBY_LOD2_4903961,DEBYvAAAAABUEBlv,1000,09162000,31001_9998,3200,4,20.815,228.286
DEBY_LOD2_4903962,DEBYvAAAAABUEBmn,1000,09162000,31001_1000,3200,6,27.133,218.799
DEBY_LOD2_4903963,DEBYvAAAAABUEBmv,1000,09162000,31001_1000,3100,,20.62,132.210
DEBY_LOD2_4903964,DEBYvAAAAABUEBdH,1000,09162000,31001_1000,3100,5,26.188,224.456
DEBY_LOD2_4903965,DEBYvAAAAABUEBdz,1000,09162000,31001_1000,1000,,17.746,37.561
DEBY_LOD2_4903966,DEBYvAAAAABUEBdd,1000,09162000,31001_9998,3100,4,26.389,279.602
DEBY_LOD2_4903967,DEBYvAAAAABUEBfO,1000,09162000,31001_9998,2100,4,20.794,99.880
DEBY_LOD2_4903968,DEBYvAAAAABUEBgr,1000,09162000,31001_9998,3100,4,22.89,322.689
DEBY_LOD2_4903969,DEBYvAAAAABUEBiK,1000,09162000,31001_1000,3100,4,23.54,565.364
DEBY_LOD2_4903970,DEBYvAAAAABUEBYt,1000,09162000,31001_1000,3200,4,24.248,379.035
DEBY_LOD2_4903971,DEBYvAAAAABUEBa6,1000,09162000,31001_1000,1000,3,13.915,370.864
DEBY_LOD2_4903972,DEBYvAAAAABUEBNH,1000,09162000,31001_3020,9999,2,20.224,753.156
DEBY_LOD2_4903974,DEBYvAAAAABUEBPK,1000,09162000,31001_9998,1000,3,13.711,164.289
DEBY_LOD2_4903975,DEBYvAAAAABUEBPd,1000,09162000,31001_9998,3200,4,23.44,389.815
DEBY_LOD2_4903976,DEBYvAAAAABUEBKR,1000,09162000,31001_9998,1000,2,6.056,694.202
DEBY_LOD2_4903977,DEBYvAAAAABUEBEW,1000,09162000,31001_9998,3100,2,16.193,744.782
DEBY_LOD2_4903978,DEBYvAAAAABUEBCn,1000,09162000,31001_1000,3100,7,28.143,309.954
DEBY_LOD2_4903979,DEBYvAAAAABUEBBz,1000,09162000,31001_9998,3200,3,21.064,1104.149
DEBY_LOD2_4903980,DEBYvAAAAABUECiZ,1000,09162000,31001_9998,3200,3,15.53,492.247
DEBY_LOD2_4903981,DEBYvAAAAABUEC5i,1000,09162000,31001_9998,1000,2,14.479,117.390
DEBY_LOD2_4903982,DEBYvAAAAABUEChE,1000,09162000,31001_9998,9999,,12.3,23.775
DEBY_LOD2_4903983,DEBYvAAAAABUEChU,1000,09162000,31001_9998,3200,3,21.383,1301.639
DEBY_LOD2_4903984,DEBYvAAAAABUECcM,1000,09162000,31001_9998,1000,2,9.573,67.541
DEBY_LOD2_4903985,DEBYvAAAAABUECuj,1000,09162000,31001_9998,3200,3,20.38,549.180
DEBY_LOD2_4903986,DEBYvAAAAABUECsu,1000,09162000,31001_3051,3100,3,20.0,674.684
DEBY_LOD2_4903987,DEBYvAAAAABUECl0,1000,09162000,31001_9998,1000,,5.466,81.390
DEBY_LOD2_4903988,DEBYvAAAAABUEClg,1000,09162000,31001_9998,3500,,6.257,182.770
DEBY_LOD2_4903989,DEBYvAAAAABUECYS,1000,09162000,31001_9998,1000,5,22.915,657.121
DEBY_LOD2_4903990,DEBYvAAAAABUECXb,1000,09162000,31001_9998,1000,5,21.208,877.000
DEBY_LOD2_4903991,DEBYvAAAAABUECXT,1000,09162000,31001_9998,3100,7,31.501,308.896
DEBY_LOD2_4903992,DEBYvAAAAABUEBqJ,1000,09162000,31001_9998,3100,6,30.527,445.772
DEBY_LOD2_4903993,DEBYvAAAAABUEBpK,1000,09162000,31001_9998,3100,6,24.954,284.461
DEBY_LOD2_4903994,DEBYvAAAAABUEBsT,1000,09162000,31001_1000,3100,6,23.38,804.236
DEBY_LOD2_4903995,DEBYvAAAAABTyzML,1000,09162000,31001_9998,3100,5,20.796,166.794
DEBY_LOD2_4903996,DEBYvAAAAABTyzKJ,1000,09162000,31001_9998,3100,5,20.88,227.537
DEBY_LOD2_4903997,DEBYvAAAAABTyzJv,1000,09162000,31001_9998,3100,5,22.162,210.490
DEBY_LOD2_4903998,DEBYvAAAAABTyzKM,1000,09162000,31001_9998,3100,5,27.31,377.935
DEBY_LOD2_4903999,DEBYvAAAAABTyzLN,1000,09162000,31001_1000,3100,5,28.716,343.765
DEBY_LOD2_4904000,DEBYvAAAAABTyzHZ,1000,09162000,31001_1000,3100,4,23.921,239.868
DEBY_LOD2_4904001,DEBYvAAAAABTyzHK,1000,09162000,31001_1000,3100,5,28.022,227.164
DEBY_LOD2_4904002,DEBYvAAAAABTyzHz,1000,09162000,31001_9998,3100,5,22.67,452.614
DEBY_LOD2_4904003,DEBYvAAAAABTyzIl,1000,09162000,31001_9998,3100,3,14.836,50.997
DEBY_LOD2_4904004,DEBYvAAAAABTyzGA,1000,09162000,31001_9998,3100,3,15.083,169.342
DEBY_LOD2_4904005,DEBYvAAAAABTyzJS,1000,09162000,31001_9998,3100,7,26.194,196.557
DEBY_LOD2_4904006,DEBYvAAAAABTyzGy,1000,09162000,31001_9998,1000,2,8.791,100.749
DEBY_LOD2_4904007,DEBYvAAAAABTyzGQ,1000,09162000,31001_9998,3100,7,26.14,476.305
DEBY_LOD2_4904008,DEBYvAAAAABTyzG5,1000,09162000,31001_1000,3100,6,25.919,180.916
DEBY_LOD2_4904010,DEBYvAAAAABTdnUR,1000,09162000,31001_3051,1000,4,4.305,84.224
DEBY_LOD2_4904011,DEBYvAAAAABTdnTb,1000,09162000,31001_3051,9999,4,22.957,203.048
DEBY_LOD2_4904012,DEBYvAAAAABTdnTF,1000,09162000,31001_3051,2100,3,17.258,510.441
DEBY_LOD2_4904017,DEBYvAAAAABTdnhU,1000,09162000,31001_3051,3100,5,27.061,1858.286
DEBY_LOD2_4904018,DEBYvAAAAABUEB7V,1000,09162000,31001_3051,3100,2,11.138,327.167
DEBY_LOD2_4904021,DEBYvAAAAABUEB6b,1000,09162000,31001_3051,3200,1,8.88,459.231
DEBY_LOD2_4904022,DEBYvAAAAABTdngI,1000,09162000,31001_3051,3100,4,20.496,1765.107
DEBY_LOD2_4904023,DEBYvAAAAABTdnfJ,1000,09162000,31001_3051,1000,1,5.375,606.431
DEBY_LOD2_4904024,DEBYvAAAAABTdncT,1000,09162000,31001_3051,1000,3,12.46,55.792
DEBY_LOD2_4904025,DEBYvAAAAABTdncp,1000,09162000,31001_3051,3200,4,27.045,1909.806
DEBY_LOD2_4904026,DEBYvAAAAABTdndf,1000,09162000,31001_3051,2100,1,5.46,52.924
DEBY_LOD2_4904027,DEBYvAAAAABUEB5A,1000,09162000,31001_3051,3100,,4.674,632.429
DEBY_LOD2_4904028,DEBYvAAAAABTdnau,1000,09162000,31001_3051,1000,2,6.067,123.253
DEBY_LOD2_4904029,DEBYvAAAAABTdnav,1000,09162000,31001_3051,1000,3,15.164,282.213
DEBY_LOD2_4904031,DEBYvAAAAABTdnaC,1000,09162000,31001_3051,3100,3,19.999,1380.231
DEBY_LOD2_4904032,DEBYvAAAAABTdnaN,1000,09162000,31001_3041,3100,,21.704,497.678
DEBY_LOD2_4904033,DEBYvAAAAABTdnYq,1000,09162000,31001_3051,1000,2,13.088,68.444
DEBY_LOD2_4904034,DEBYvAAAAABTdnYx,1000,09162000,31001_3051,3100,4,27.18,554.396
DEBY_LOD2_4904036,DEBYvAAAAABUEB0v,1000,09162000,31001_3051,3200,,12.334,167.788
DEBY_LOD2_4904037,DEBYvAAAAABUEB0S,1000,09162000,31001_3051,2100,,10.604,488.399
DEBY_LOD2_4904043,DEBYvAAAAABUEBzr,1000,09162000,31001_3020,3100,1,4.705,274.667
DEBY_LOD2_4904046,DEBYvAAAAABUFTKT,1000,09162000,31001_3051,3200,1,6.401,67.654
DEBY_LOD2_4904048,DEBYvAAAAABTeMcO,1000,09162000,31001_3051,3200,1,6.1,397.180
DEBY_LOD2_4904049,DEBYvAAAAABTeMcG,1000,09162000,31001_3051,3200,4,25.75,5502.315
DEBY_LOD2_4904050,DEBYvAAAAABTeMeq,1000,09162000,31001_3051,3100,3,20.274,911.245
DEBY_LOD2_4904051,DEBYvAAAAABTeMep,1000,09162000,31001_3051,3200,3,20.001,384.649
DEBY_LOD2_4904052,DEBYvAAAAABTeMJj,1000,09162000,31001_3041,1000,1,21.86,1739.010
DEBY_LOD2_4904053,DEBYvAAAAABTeL3O,1000,09162000,31001_9998,3100,3,15.549,382.961
DEBY_LOD2_4904054,DEBYvAAAAABTeMGO,1000,09162000,31001_9998,3100,6,26.402,318.657
DEBY_LOD2_4904055,DEBYvAAAAABTeMCT,1000,09162000,31001_9998,3100,6,21.343,257.582
DEBY_LOD2_4904056,DEBYvAAAAABTeMFH,1000,09162000,31001_9998,2100,5,19.88,372.443
DEBY_LOD2_4904057,DEBYvAAAAABTeMCt,1000,09162000,31001_9998,1000,6,26.06,601.185
DEBY_LOD2_4904058,DEBYvAAAAABTeL7X,1000,09162000,31001_9998,1000,,4.1,181.083
DEBY_LOD2_4904059,DEBYvAAAAABTeL7f,1000,09162000,31001_1000,2100,3,19.087,219.837
DEBY_LOD2_4904060,DEBYvAAAAABTeTtk,1000,09162000,31001_9998,3100,5,26.272,205.054
DEBY_LOD2_4904061,DEBYvAAAAABTeTuG,1000,09162000,31001_9998,3100,,26.351,166.711
DEBY_LOD2_4904062,DEBYvAAAAABTeTst,1000,09162000,31001_9998,1000,1,4.02,96.507
DEBY_LOD2_4904063,DEBYvAAAAABTeTrd,1000,09162000,31001_9998,3100,5,26.508,387.136
DEBY_LOD2_4904064,DEBYvAAAAABTeToI,1000,09162000,31001_1000,3200,4,17.635,251.255
DEBY_LOD2_4904065,DEBYvAAAAABTeTm9,1000,09162000,31001_1000,3200,6,24.09,214.251
DEBY_LOD2_4904066,DEBYvAAAAABTeTje,1000,09162000,31001_9998,3100,3,17.626,234.664
DEBY_LOD2_4904067,DEBYvAAAAABTeTgQ,1000,09162000,31001_1000,3100,7,24.452,209.172
DEBY_LOD2_4904068,DEBYvAAAAABTeTex,1000,09162000,31001_1000,2100,2,10.803,51.033
DEBY_LOD2_4904069,DEBYvAAAAABTeTdE,1000,09162000,31001_1000,3100,3,15.194,183.904
DEBY_LOD2_4904070,DEBYvAAAAABTeTc3,1000,09162000,31001_1000,2100,2,10.8,79.999
